Name,Url,Rating,Tags,Description
Microsoft Azure Data Scientist Associate (DP-100),https://www.coursera.org/professional-certificates/azure-data-scientist,4.5,"Algorithms, Apache, Applied Machine Learning, Artificial Neural Networks, Bayesian Statistics, Big Data, Cloud Computing, Computer Programming, Computer Vision, Data Management, Deep Learning, General Statistics, Machine Learning, Machine Learning Algorithms, Microsoft Azure, Modeling, Probability & Statistics, Python Programming, Regression, Schedule, Statistical Machine Learning, Statistical Programming, Strategy and Operations, Theoretical Computer Science",This Professional Certificate is intended for data scientists with existing knowledge of Python and machine learning frameworks like Scikit-Learn
Introduction to Philosophy,https://www.coursera.org/learn/philosophy,4.7,"Thought, Research and Design, Philosophy, Critical Thinking, Methodology",This course will introduce you to some of the main areas of research in contemporary philosophy. Each module a different
Healthcare IT Support,https://www.coursera.org/specializations/healthcare-it,4.7,"Clinical Data Management, Communication, Computer Networking, Customer Relationship Management, Customer Success, Customer Support, Data Management, Database Administration, Databases, Design and Product, DevOps, Entrepreneurship, Finance, Human Computer Interaction, Human Factors (Security), Leadership and Management, Market Research, Marketing, Network Security, Operating Systems, Patient, Problem Solving, Research and Design, Sales, Security Engineering, Security Strategy, Software Security, Strategy and Operations, Supply Chain and Logistics, System Security, User Research",Are you looking to get your foot in the door as a Healthcare IT Support specialist? Do you want to
Marketing Mix Implementation,https://www.coursera.org/specializations/marketing-mix,4.7,"Advertising, Architecture, B2B Sales, Brand Management, Communication, Customer Relationship Management, Design and Product, Digital Marketing, Entrepreneurship, Leadership and Management, Market Research, Marketing, Product Development, Product Management, Product Marketing, Product Strategy, Public Relations, Research and Design, Sales, Strategy, Strategy and Operations, Supply Chain and Logistics, Visual Design",In this Specialization we will delve into the marketing mix and the skill-set needed to implement successful marketing strategies
Object-Oriented Data Structures in C++,https://www.coursera.org/learn/cs-fundamentals-1,4.7,"Computer Program, Programming Principles, Object-Oriented Programming, Other Programming Languages, Computer Programming, C Programming Language Family","This course teaches learners how to write a program in the C++ language, including how to set up"
Data Science: Statistics and Machine Learning,https://www.coursera.org/specializations/data-science-statistics-machine-learning,4.4,"Algorithms, Applied Machine Learning, Business Analysis, Data Analysis, Data Visualization, Econometrics, General Statistics, Inference, Interactive Data Visualization, Logistic Regression, Machine Learning, Machine Learning Algorithms, Natural Language Processing, Plot (Graphics), Probability & Statistics, Probability Distribution, R Programming, Regression, Regression Analysis, Statistical Analysis, Statistical Programming, Statistical Tests, Theoretical Computer Science","Build models, make inferences, and deliver interactive data products.\n\nThis specialization continues and develops on the material from the"
Positive Psychology: Martin E. P. Seligmanâs Visionary Science,https://www.coursera.org/learn/positive-psychology-visionary-science,4.8,"Education, Research and Design, Creativity, Big Data, Emotional Intelligence, Psychology, Communication, Psychologies, Data Management, Gratitude, Leadership and Management",Dr. Martin E.P.  Seligmanârenowned worldwide as the âfather of Positive Psychologyââhas led visionary leaps in the scientific
Science of Exercise,https://www.coursera.org/learn/science-exercise,4.8,"Benefits, Exercise, Nutrition","Learners who complete Science of Exercise will have an improved physiological understanding of how your body responds to exercise, and"
Introduction to Electronics,https://www.coursera.org/learn/electronics,4.7,"Electronics, Analysis","This course introduces students to the basic components of electronics: diodes, transistors, and op amps.  It covers the basic operation"
Moral Foundations of Politics,https://www.coursera.org/learn/moral-politics,4.9,"Thought, Political Science, History, Philosophy","When do governments deserve our allegiance, and when should they be denied it? \n\nThis course explores the main answers"
Site Reliability Engineering: Measuring and Managing Reliability,https://www.coursera.org/learn/site-reliability-engineering-slos,4.5,"Software Architecture, Software Engineering, Theoretical Computer Science, Risk, Software Testing",Service level indicators (SLIs) and service level objectives (SLOs) are fundamental tools for measuring and managing reliability. In this course
Computational Social Science,https://www.coursera.org/specializations/computational-social-science-ucdavis,4.6,"Accounting, Big Data, Business Analysis, Communication, Computational Thinking, Computer Networking, Computer Programming, Critical Thinking, Data Analysis, Data Management, Data Mining, Ethics, Extract, Transform, Load, Feature Engineering, Game Theory, Machine Learning, Marketing, Mathematics, Natural Language Processing, Network Analysis, Network Model, Operations Research, Other Programming Languages, Probability & Statistics, Regression, Research and Design, Simulation, Social Media, Software Architecture, Software Engineering, Strategy and Operations, Theoretical Computer Science","For more information please view the Computational Social Science Trailer\n\nDigital technology has not only revolutionized society, but also"
Swift 5 iOS Application Developer,https://www.coursera.org/specializations/swift-5-ios-app-developer,4.4,"Computer Architecture, Computer Networking, Computer Programming, Data Management, Data Structures, Human Computer Interaction, Mobile Development, Network Architecture, Object-Oriented Programming, Software Architecture, Software Engineering, Swift Programming, Theoretical Computer Science, iOS Development",This program is intended for anyone who wants to learn how to develop Apps using Swift and iOS. Through four
Organizational Change and Culture for Adopting Google Cloud,https://www.coursera.org/specializations/organizational-change-and-culture-for-adopting-google-cloud,4.7,"Business Analysis, Business Transformation, Change Management, Cloud API, Cloud Computing, Cloud Infrastructure, Cloud Platforms, Computer Networking, Continuous Delivery, Continuous Integration, DevOps, Entrepreneurship, Google App Engine, Google Cloud Platform, Human Resources, Innovation, Leadership Development, Leadership and Management, Research and Design, Sales, Software Architecture, Software Engineering, Software Testing, Strategy and Operations, Theoretical Computer Science",Understanding organizational adoption of Google Cloud. This series of courses starts with the basics of digital transformation and Google Cloud
Learn English: Intermediate Grammar,https://www.coursera.org/specializations/intermediate-grammar,4.8,,"This specialization covers common topics in intermediate grammar, such as perfect verb tenses and adjective clauses. It will also cover"
Introduction to Logic and Critical Thinking,https://www.coursera.org/specializations/logic-critical-thinking-duke,4.6,"Analysis, Business Analysis, Critical Thinking, Evaluation, General Statistics, Logic, Probability & Statistics, Research and Design, Strategy and Operations","By taking Introduction to Logic and Critical Thinking you will improve your ability to identify, analyze, and evaluate arguments by"
Introduction to Calculus,https://www.coursera.org/learn/introduction-to-calculus,4.8,"Derivative, Algebra, Lambda Calculus, Integral, Mathematics, Calculus",The focus and themes of the Introduction to Calculus course address the most important foundations for applications of mathematics in
Principles of Sustainable Finance,https://www.coursera.org/learn/sustainable-finance,4.7,"Sustainability, Strategy, Corporate Bond, Sales, Banking, Marketing, Strategy and Operations, Entrepreneurship, Risk, Risk Management, Finance, Leadership and Management",Finance is widely seen as an obstacle to a better world. Principles of Sustainable Finance explains how the financial sector
Renewable Energy,https://www.coursera.org/specializations/renewable-energy,4.7,"Business Research, Customer Relationship Management, Energy, Entrepreneurship, Finance, Forecasting, Investment Management, Leadership and Management, Marketing, Operations Management, Planning, Probability & Statistics, Professional Development, Project Management, Research and Design, Sales, Strategy, Strategy and Operations, Supply Chain and Logistics","This specialization is for learners wanting a thorough understanding of renewable energy concepts, tools, and applications. This knowledge can be"
"Food Sustainability, Mindful Eating, and Healthy Cooking",https://www.coursera.org/specializations/food-sustainability-mindful-eating-healthy-cooking,4.7,"Accounting, Audit, Entrepreneurship, Leadership and Management, Market Research, Research and Design, Sales","This specialization is intended for anyone seeking to improve their health, protect our planet and build a stronger, more positive"
AI For Everyone ï¼ãã¹ã¦ã®äººã®ããã®AIãªãã©ã·ã¼è¬åº§ï¼,https://www.coursera.org/learn/ai-for-everyone-ja,4.8,"Analysis, Deep Learning, Machine Learning, Language",AIã¯ã¨ã³ã¸ãã¢ã ãã®ãã®ã§ã¯ãªããä»ãç¤¾ä¼
Customer Analytics,https://www.coursera.org/learn/wharton-customer-analytics,4.6,"Customer Analysis, Regression Analysis, Marketing, Big Data, Business Analysis, Probability & Statistics, Statistical Analysis, Data Analysis, Predictive Analytics, Regression, Analytics, Analysis, Data Management, General Statistics","Data about our browsing and buying patterns are everywhere.  From credit card transactions and online shopping carts, to customer loyalty"
Understanding Einstein: The Special Theory of Relativity,https://www.coursera.org/learn/einstein-relativity,4.9,"Thought, Mathematics, Physics, Leadership and Management, Algebra, Problem Solving","In this course we will seek to âunderstand Einstein,â especially focusing on the special theory of relativity that Albert Einstein"
Linux and Private Cloud Administration on IBM Power Systems,https://www.coursera.org/specializations/linux-private-cloud-administration-power-systems,4.8,"Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Platforms, Computer Architecture, Computer Networking, Computer Programming, Computer Programming Tools, Distributed Computing Architecture, IBM Cloud, Networking Hardware, Operating Systems, Systems Design, Theoretical Computer Science",This specialization introduces Red Hat Enterprise Linux system administration and private cloud capabilities of IBM Systems. IBM Power servers will
Food & Beverage Management,https://www.coursera.org/learn/food-beverage-management,4.8,"Business Analysis, Strategy, Entrepreneurship, Customer Analysis, Marketing Strategy, Supply Chain and Logistics, Research and Design, Innovation, Product Marketing, Design and Product, Leadership and Management, Sales, Supply Chain Systems, Market (Economics), Product Lifecycle, Strategy and Operations, Product Strategy, Brand, Marketing",Managing a company in the food and beverage industry is a fascinating task.\n\nFood and beverage products are so
Digital Marketing Strategy and Planning,https://www.coursera.org/specializations/digital-marketing-strategy-planning,4.5,"Accounting, Communication, Customer Relationship Management, Digital Marketing, E-Commerce, Entrepreneurship, Finance, Journalism, Leadership and Management, Market Research, Marketing, Media Strategy & Planning, Persona Research, Research and Design, Sales, Social Media, Strategy, Strategy and Operations",Welcome to the Digital Marketing Instituteâs foundational program on Digital Marketing Strategy. The DMI is the global standard in
Data Science Foundations: Data Structures and Algorithms,https://www.coursera.org/specializations/boulder-data-structures-algorithms,4.6,"Algorithms, Computational Logic, Computer Programming, Data Management, Data Structures, Graph Theory, Mathematical Theory & Analysis, Mathematics, Operating Systems, Operations Research, Other Programming Languages, Programming Principles, Research and Design, Strategy and Operations, System Programming, Theoretical Computer Science",Building fast and highly performant data science applications requires an intimate knowledge of how data can be organized in a
Fundamentals of Graphic Design,https://www.coursera.org/learn/fundamentals-of-graphic-design,4.8,"Graphic Design, Research and Design, Visual Design, Computer Graphics",Graphic Design is all around us! Words and picturesâthe building blocks of graphic designâare the elements that carry
Mindfulness and Well-being,https://www.coursera.org/specializations/mindfulness-and-well-being,4.8,"Business Psychology, Entrepreneurship, Human Resources, Leadership and Management, Meditation, Mindfulness, Software Engineering, Software Testing",The goal of the Specialization is to showcase the ways in which the practice of mindfulness is an effective means
Python Project for Data Science,https://www.coursera.org/learn/python-project-for-data-science,4.5,"Statistical Programming, Python Programming, Analysis, Web, Extract, Transform, Load, Pandas, Data Management, Computer Programming, Python Libraries",This mini-course is intended to for you to demonstrate foundational Python skills for working with data. The completion of
CAD and Digital Manufacturing,https://www.coursera.org/specializations/cad-design-digital-manufacturing,4.7,"Algorithms, Computer Architecture, Computer Graphic Techniques, Computer Graphics, Design and Product, Graphic Design, Hardware Design, Manufacturing Process Management, Modeling, Operations Research, Process, Product Design, Product Development, Product Lifecycle, Research and Design, Simulation, Strategy and Operations, Sustainability, Theoretical Computer Science","The future of making is here, bringing with it radical changes in the way things are designed, made, and used"
Entrepreneurial Finance: Strategy and Innovation,https://www.coursera.org/specializations/entrepreneurial-finance,4.5,"Accounting, Algorithms, Bayesian Statistics, BlockChain, Business Analysis, Corporate Accouting, Cryptography, Data Analysis, Data Management, Data Structures, Decision Making, Econometrics, Entrepreneurial Finance, Entrepreneurship, FinTech, Finance, Financial Analysis, Flow Network, Investment Management, Leadership and Management, Probability & Statistics, R Programming, Regulations and Compliance, Risk Management, Security Engineering, Statistical Analysis, Statistical Programming, Theoretical Computer Science","From entrepreneurs to executives, this Specialization provides an opportunity for you to learn how to advance business innovation in your"
Kotlin for Java Developers,https://www.coursera.org/learn/kotlin-for-java-developers,4.7,"Functional Programming, Programming Principles, Algorithms, Security Engineering, Leadership and Management, Theoretical Computer Science, Entrepreneurship, Problem Solving, Research and Design, Other Programming Languages, Mathematics, Computer Security Models, Language, Mobile Development, Computer Programming",The Kotlin programming language is a modern language that gives you more power for your everyday tasks. Kotlin is concise
Inclusive Leadership: The Power of Workplace Diversity,https://www.coursera.org/learn/inclusiveleadership,4.9,"Leadership, Strategy, Accounting, Financial Analysis, Leadership Development, Listening, Human Resources, Data Analysis, Emotional Intelligence, Business Analysis, Leadership and Management, Finance, Collaboration, Investment Management, Communication",Do you want to promote diversity and inclusion? This course will empower and equip you to develop inclusive cultures where
Organizational Leadership,https://www.coursera.org/specializations/organizational-leadership,4.7,"Collaboration, Communication, Conflict Management, Crisis, Data Analysis, Decision Making, Emotional Intelligence, Entrepreneurship, Finance, Human Resources, Influencing, Leadership, Leadership Development, Leadership and Management, Marketing, Negotiation, Project Management, Research and Design, Risk Management, Sales, Storytelling, Strategy, Strategy and Operations, Team Management",Equip yourself to successfully lead organizations through clarity of purpose and effective collaboration â by building and motivating teams; designing and
Corporate Strategy,https://www.coursera.org/learn/corporatestrategy,4.8,"Strategic Management, Entrepreneurship, Marketing, Corporate Bond, Sales, Leadership and Management, Mergers & Acquisitions, Strategy, Finance, Business Strategy, Strategy and Operations",Corporate strategy is the strategy a firm uses to compete across multiple businesses. Many small firms want to grow by
Vital Signs: Understanding What the Body Is Telling Us,https://www.coursera.org/learn/vital-signs,4.8,"Digital Signature, Anatomy","The vital signs â heart rate, blood pressure, body temperature, respiration rate, and pain â communicate important information about the physiological status"
Understanding Clinical Research: Behind the Statistics,https://www.coursera.org/learn/clinical-research,4.8,"Basic Descriptive Statistics, Probability Distribution, Business Analysis, Probability & Statistics, Data Analysis, Analysis, Experiment, Statistical Analysis, Statistical Tests, Statistical Hypothesis Testing, General Statistics",If youâve ever skipped over`the results section of a medical paper because terms like âconfidence intervalâ or âp
Microeconomics Principles,https://www.coursera.org/learn/microeconomics,4.8,"Demand, Economics, Entrepreneurship, General Accounting, Accounting, Externality, Research and Design, Analysis, Market Research, Market (Economics), Supply Chain, Microeconomics",Most people make the incorrect assumption that economics is ONLY the study of money. My primary goal in this course
Cybersecurity for Everyone,https://www.coursera.org/learn/cybersecurity-for-everyone,4.8,"Modeling, Computer Networking, Security Engineering, Cyberattacks, Process, Computer Architecture, Internet, Security, Chaining, Network Architecture","Cybersecurity affects everyone, including in the delivery of basic products and services. If you or your organization want to better"
Climate Change and Sustainable Investing,https://www.coursera.org/specializations/climatechangeandsustainableinvesting,4.7,"Banking, Economics, Finance, General Statistics, Investment Management, Leadership and Management, Operations Research, Probability & Statistics, Research and Design, Risk Management, Strategy and Operations, Supply Chain Systems, Supply Chain and Logistics",This specialization aims to provide you with a better understanding of the complex relationships between climate change and economy and
Introduction to Data Engineering,https://www.coursera.org/learn/introduction-to-data-engineering,4.8,"Big Data, Database Administration, Network Security, Professional Development, Security Strategy, Computer Networking, Security Engineering, Statistical Programming, Data Lake, Strategy and Operations, Leadership and Management, Project Management, Data Warehousing, Extract, Transform, Load, Data Architecture, NoSQL, Distributed Computing Architecture, Data Management, Apache, SQL, Computer Architecture, Relational Database, Databases, Information Engineering","This course introduces you to the core concepts, processes, and tools you need to know in order to get a"
Circular Economy - Sustainable Materials Management,https://www.coursera.org/learn/circular-economy,4.8,"Sustainability, Materials, Design and Product, Leadership and Management, Supply Chain and Logistics, Economy, Resource, Product Lifecycle, Supply Chain Systems",This course looks at where important materials in products we use every day come from and how these materials can
"Advanced Valuation and Strategy - M&A, Private Equity, and Venture Capital",https://www.coursera.org/learn/advanced-valuation-and-strategy,4.6,"Financial Analysis, Business Analysis, Entrepreneurship, Data Analysis, Sales, Mathematics, Marketing, Accounting, Strategy, Strategy and Operations, Mergers & Acquisitions, Decision Making, Game Theory, Investment Management, Finance, Leadership and Management",Hi and welcome to this course! \n\nWould you like to learn about the latest valuation methods that may help
Extended Reality for Everybody,https://www.coursera.org/specializations/extended-reality-for-everybody,4.6,"Business Psychology, Computer Graphics, Computer Programming, Computer Vision, Entrepreneurship, Experience, Human Computer Interaction, Interactive Design, Leadership and Management, Machine Learning, Operating Systems, Problem Solving, Research and Design, Security Engineering, Software Security, System Security, User Experience, User Experience Design, Virtual Reality","Welcome to XR for Everybody! When we say âfor everybody,â we really do mean it. This specialization is designed to"
Advanced Machine Learning on Google Cloud,https://www.coursera.org/specializations/advanced-machine-learning-tensorflow-gcp,4.4,"Apache, Applied Machine Learning, Artificial Neural Networks, Business Psychology, Cloud Computing, Computational Thinking, Computer Architecture, Computer Programming, Computer Vision, Data Analysis, Data Management, Dataflow, Deep Learning, Distributed Computing Architecture, Entrepreneurship, General Statistics, Google Cloud Platform, Hardware Design, Machine Learning, Natural Language Processing, Performance Management, Probability & Statistics, Python Programming, Statistical Programming, Strategy and Operations, Theoretical Computer Science",This 5-course specialization focuses on advanced machine learning topics using Google Cloud Platform where you will get hands-on
ICPM Certified Supervisor,https://www.coursera.org/professional-certificates/icpm-certified-supervisor,4.8,"Accounting, Business Communication, Business Process Management, Business Psychology, Communication, Conflict Management, Customer Relationship Management, Customer Success, Customer Support, Decision Making, Emotional Intelligence, Entrepreneurship, Finance, Financial Accounting, Human Resources, Leadership, Leadership Development, Leadership and Management, Marketing, Operations Management, Organizational Development, Performance Management, Planning, Problem Solving, Project Management, Recruitment, Research and Design, Sales, Strategy, Strategy and Operations, Supervision, Supply Chain and Logistics, Training",Pursue better job opportunities and prove your knowledge and skills confidently with the Certified Supervisor Professional Certificate. Through the Certified
Managing Cybersecurity,https://www.coursera.org/specializations/managing-cybersecurity,4.7,"Accounting, Business Psychology, Cloud Computing, Cloud Infrastructure, Computer Networking, Computer Security Incident Management, Cryptography, Cyberattacks, DevOps, Entrepreneurship, Finance, Leadership and Management, Marketing, Network Architecture, Network Security, Operating Systems, Organizational Development, Performance Management, Planning, Problem Solving, Regulations and Compliance, Research and Design, Risk Management, Sales, Security Engineering, Security Strategy, Strategy, Strategy and Operations, Supply Chain and Logistics, System Security, Theoretical Computer Science","This specialization is intended for those learners that:\n\n- would preferably have an undergraduate (bachelors) degree, or is a"
Practical Guide to Trading,https://www.coursera.org/specializations/financial-instruments-trading-investing,4.3,"Accounting, Business Analysis, Corporate Bond, Data Analysis, Economics, Finance, Financial Accounting, Financial Analysis, General Accounting, Investment Management, Leadership and Management, Market (Economics), Marketing, Probability & Statistics, Regulations and Compliance, Risk, Taxes",Imagine youâre an experienced oil trader and have been watching the volatility in the world markets and would like
Robotic Process Automation (RPA),https://www.coursera.org/specializations/roboticprocessautomation,4.7,"Computer Programming, Computer Programming Tools, Data Management, Data Structures, Software Engineering, Software Testing, Theoretical Computer Science",The Robotic Process Automation (RPA) specialization offers comprehensive knowledge and professional-level skills focused on developing and deploying software robots
Wind Energy,https://www.coursera.org/learn/wind-energy,4.7,"Mathematics, Energy",How tall is a modern wind turbine and how can it possibly generate power from the wind? This course gives
"FinTech: Foundations, Payments, and Regulations",https://www.coursera.org/learn/wharton-fintech-overview-payments-regulations,4.6,"Business Process Management, FinTech, Regulations and Compliance, Entrepreneurship, Strategy and Operations, Finance, Payments","In this course, youâll learn the key components of modern-day investment strategies which utilize fintech. Professors Natasha Sarin"
Agile Leadership,https://www.coursera.org/specializations/agile-leadership-change-management,4.7,"Advertising, Agile Software Development, Change Management, Communication, Emotional Intelligence, Entrepreneurship, Feature Engineering, Leadership, Leadership and Management, Machine Learning, Marketing, Project Management, Software Engineering, Software Engineering Tools, Strategy and Operations",Constant fast change has become a reality of our time. Agile has become a popular leadership philosophy and a project
Introduction to Psychology,https://www.coursera.org/learn/introduction-psych,4.9,"Human Learning, Behavior, Psychologies, Psychology, Business Psychology","This course will highlight the most interesting experiments within the field of psychology, discussing the implications of those studies for"
Data Analysis with Python,https://www.coursera.org/learn/data-analysis-with-python,4.7,"Business Analysis, Modeling, Econometrics, Mathematical Theory & Analysis, Python Programming, Spreadsheet Software, Statistical Programming, Regression, Analysis, Data Analysis, Data Mining, Machine Learning, Probability & Statistics, Algebra, Linearity, Linear Regression, General Statistics, Exploratory Data Analysis, Computer Programming Tools, Statistical Analysis, Statistical Machine Learning, Computer Programming, Correlation And Dependence",Learn how to analyze data using Python. This course will take you from the basics of Python to exploring many
Assess for Success: Marketing Analytics and Measurement,https://www.coursera.org/learn/assess-for-success,4.8,"Business Analysis, Accounting, Big Data, Financial Analysis, Data Analysis, Research and Design, Software Engineering, Back-End Web Development, Entrepreneurship, Web Development, Software Testing, Data Management, Market Research, Data Visualization",Assess for Success: Marketing Analytics and Measurement is the fifth of seven courses in the Google Digital Marketing & E-commerce
International Humanitarian Law in Theory and Practice,https://www.coursera.org/learn/international-humanitarian-law,4.8,"Law, Humanitarian, International Law",âInternational Humanitarian Law in Theory and Practiceâ is the first MOOC of the Kalshoven-Gieskes Forum on International Humanitarian
Machine Learning for Trading,https://www.coursera.org/specializations/machine-learning-trading,3.9,"Artificial Neural Networks, Business Psychology, Cloud Computing, Cloud Platforms, Computer Programming, Entrepreneurship, Finance, General Statistics, Investment Management, Leadership and Management, Machine Learning, Marketing, Mathematics, Modeling, Probability & Statistics, Python Programming, Reinforcement Learning, Risk Management, Sales, Statistical Programming, Strategy, Strategy and Operations, Trading","This 3-course Specialization from Google Cloud and New York Institute of Finance (NYIF) is for finance professionals, including but"
Gender Analytics: Gender Equity through Inclusive Design,https://www.coursera.org/specializations/gender-analytics,4.8,"Analysis, Business Analysis, Business Research, Change Management, Conflict Management, Correlation And Dependence, Critical Thinking, Data Analysis, Data Management, Database Design, Databases, Design and Product, Entrepreneurship, General Statistics, Human Resources, Innovation, Leadership Development, Leadership and Management, Operations Research, People Analysis, Probability & Statistics, Research and Design, Sales, Statistical Analysis, Strategy and Operations","Current conversations about diversity & inclusion often forget that these are not just HR issues but affect how products, services, processes"
Healthcare Law,https://www.coursera.org/specializations/healthcare-law,4.8,"Accounting, Bioinformatics, Brand Management, Econometrics, Entrepreneurship, Finance, Gratitude, Law, Marketing, Operating Systems, Probability & Statistics, Regulations and Compliance, Research and Design, Security Engineering, Software Security, System Security",This Specialization is designed to help you navigate the complex legal framework that governs modern health systems. You will learn
Data Science Foundations: Statistical Inference,https://www.coursera.org/specializations/statistical-inference-for-data-science-applications,4.3,"Business Analysis, Calculus, Differential Equations, General Statistics, Mathematics, Probability & Statistics, Probability Distribution, Spreadsheet Software, Statistical Inference, Statistical Tests",This program is designed to provide the learner with a solid foundation in probability theory to prepare for the broader
Natural Language Processing in TensorFlow,https://www.coursera.org/learn/natural-language-processing-tensorflow,4.6,"Statistical Programming, Natural Language, Python Programming, Natural Language Processing, Language, Artificial Neural Networks, Applied Machine Learning, Machine Learning, Tensorflow, Computer Programming, Deep Learning","If you are a software developer who wants to build scalable AI-powered algorithms, you need to understand how to"
IntroducciÃ³n a la Ciencia de Datos,https://www.coursera.org/specializations/introduccion-a-la-especializacion-en-ciencia-de-datos,4.6,"Computer Programming, Data Analysis, Data Management, Data Mining, Data Model, Databases, Probability & Statistics, R Programming, Regression, SQL, Statistical Programming","Â¿EstÃ¡ interesado en aprender mÃ¡s sobre ciencia de datos, pero no sabe por dÃ³nde empezar? Esta EspecializaciÃ³n de 4"
Salesforce Fundamentals,https://www.coursera.org/specializations/salesforce-fundamentals,4.4,"Advertising, Communication, Data Management, Data Model, Marketing, Salesforce",The Salesforce Fundamentals specialization guides learners through the Salesforce Fundamentals for Business Administration Trailmix and presents what is possible with
"Cybersecurity Roles, Processes & Operating System Security",https://www.coursera.org/learn/cybersecurity-roles-processes-operating-system-security,4.6,"Cryptography, Security Strategy, Networking Hardware, Security Engineering, Computer Networking, Process, Virtual Machine, Operating Systems, Security, Distributed Computing Architecture, Leadership and Management, Cloud Infrastructure, Theoretical Computer Science, Cloud Computing, Data Warehousing, Cloud Computing Security, Software Security, Computer Architecture, System Security, Data Management, Cloud Management",This course gives you the background needed to understand basic Cybersecurity  around people. process and technology.  You will learn:\n
Antibiotic Stewardship,https://www.coursera.org/learn/antibiotic-stewardship,4.4,Leadership and Management,Antimicrobial Stewardship: Improving Clinical Outcomes by Optimization of Antibiotic Practices\n\nInternet Enduring Material Sponsored by: Stanford University School of
FinTech: Finance Industry Transformation and Regulation,https://www.coursera.org/specializations/fintech,4.7,"Banking, Big Data, BlockChain, Cyberattacks, Data Management, DevOps, FinTech, Finance, Leadership and Management, Marketing, Operating Systems, Probability & Statistics, Regulations and Compliance, Risk, Risk Management, Sales, Security Engineering, System Security",Objective\n\nThis Specialization is intended for finance professional who are seeking to develop skills and understanding of FinTech. Through
Finance for Non-Finance Professionals,https://www.coursera.org/learn/finance-for-non-finance,4.8,"Financial Analysis, Business Analysis, Research and Design, Financial Management, Data Analysis, Budget Management, Flow Network, Finance, Cash Flow, Accounting, Financial Accounting, Leadership and Management","This short course surveys all the major topics covered in a full semester MBA level finance course, but with a"
From Data to Insights with Google Cloud,https://www.coursera.org/specializations/from-data-to-insights-google-cloud-platform,4.6,"Analysis, Business Psychology, Cloud Computing, Cloud Platforms, Cloud Storage, Computer Architecture, Data Analysis, Data Management, Data Visualization, Database Administration, Databases, Dataflow, Design and Product, Distributed Computing Architecture, Entrepreneurship, Full-Stack Web Development, Google Cloud Platform, Leadership and Management, Machine Learning, Market Research, Marketing, Product Management, Product Marketing, Research and Design, SQL, Sales, Statistical Programming, Strategy and Operations, Web Development",Want to know how to query and process petabytes of data in seconds? Curious about data analysis that scales automatically
International Law in Action: the Arbitration of International Disputes,https://www.coursera.org/learn/arbitration-international-disputes,4.8,"Law, International Law",âThe Arbitration of International Disputesâ is the third course of Leiden Universityâs  series on International Law in Action
Data Visualization and Dashboards with Excel and Cognos,https://www.coursera.org/learn/data-visualization-dashboards-excel-cognos,4.7,"Statistical Visualization, Microsoft Excel, Spreadsheet Software, Business Analysis, Analytics, Data Analysis, Plot (Graphics), Analysis, Software, Data Visualization, Data Analysis Software, Data Visualization Software",This course covers some of the first steps in the development of data visualizations using spreadsheets and dashboards. Begin the
Using Python to Access Web Data,https://www.coursera.org/learn/python-network-data,4.8,"Statistical Programming, Computer Networking, Software Architecture, Javascript, Application Programming Interfaces, Python Programming, Mathematics, Mathematical Theory & Analysis, Software Engineering, Web, Programming Principles, Extract, Transform, Load, Regular Expression, Computer Programming Tools, Web Development, Computer Programming, Data Management, Computational Logic","This course will show how one can treat the Internet as a source of data.  We will scrape, parse, and"
Become a Journalist: Report the News!,https://www.coursera.org/specializations/become-a-journalist,4.7,"Communication, Ethics, Interview, Journalism, Writing",This Specialization will develop and enhance your understanding of the global field of journalism. You'll learn best practices and
Fundamentals of Computing,https://www.coursera.org/specializations/computer-fundamentals,4.8,"Algorithms, Applied Mathematics, Computer Programming, Data Management, Data Structures, Entrepreneurship, Interactivity, Leadership and Management, Mathematics, Probability & Statistics, Problem Solving, Python Programming, Research and Design, Statistical Programming, Theoretical Computer Science","This Specialization covers much of the material that first-year Computer Science students take at Rice University, brought to you"
Introduction to Sustainability,https://www.coursera.org/learn/sustainability,4.8,"Sustainability, Energy, General Statistics",This course introduces the academic approach of Sustainability and explores how todayâs human societies can endure in the face
Mathematics for Machine Learning: Linear Algebra,https://www.coursera.org/learn/linear-algebra-machine-learning,4.7,"Statistical Programming, Python Programming, Linear Algebra, Algebra, Mathematics, Machine Learning, Machine Learning Algorithms, Computer Programming, Matrices, Linearity",In this course on Linear Algebra we look at what linear algebra is and how it relates to vectors and
Software Development Lifecycle,https://www.coursera.org/specializations/software-development-lifecycle,4.7,"Agile Software Development, Business Process Management, Design and Product, DevOps, Entrepreneurship, Leadership and Management, Modeling, Operations Management, Problem Solving, Process, Product Design, Research and Design, Software, Software Architecture, Software Engineering, Software Engineering Tools, Software Testing, Strategy and Operations, Supply Chain and Logistics, Theoretical Computer Science",This Specialization is designed for people who are new to software engineering. It's also for those who have already
Leading: Human Resource Management and Leadership,https://www.coursera.org/specializations/hr-management-leadership,4.8,"Behavior, Business Psychology, Communication, Conflict Management, Culture, Entrepreneurship, Human Resources, Leadership, Leadership and Management, Marketing, Sales, Strategy, Strategy and Operations","Become an adaptable leader, ready to face the challenges of the disrupted workplace. This Specialization will equip you with the"
